lake_id,country,region,lake_name,dam_type,mechanism,latitude,longitude,outburst_date,outburst_year,reported_lake_volume_m3,reported_peak_discharge_m3s,surface_area_m2,elevation_m
GLOF-Iceland-84,Iceland,Iceland,Lake at Brei armerkurfjall,ice,subglacial,64.055585,-16.463584,,,,,,
GLOF-Iceland-85,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-86,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-87,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-88,Iceland,Iceland,Hagavatn,ice,subglacial or flotation,64.479227,-20.287224,,,,,,
GLOF-Iceland-89,Iceland,Iceland,Dynjuh ls,unknown,unknown,65.165544,-15.929998,,,,,,
GLOF-Iceland-90,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,,,,,,
GLOF-Iceland-91,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,,,,,,
GLOF-Iceland-92,Iceland,Iceland,B r arbunga,volc,unknown,64.63333,-17.53333,,,,,,
GLOF-Iceland-94,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-95,Iceland,Iceland,r arhyrna,ice volc,unknown,64.27,-17.62,,,,,,
GLOF-Iceland-96,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,1903-05-27,1903.0,,,,
GLOF-Iceland-97,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-98,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-99,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-100,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-101,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-102,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-103,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-104,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-105,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-106,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-107,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,,,,,,
GLOF-Iceland-108,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,1913-04-14,1913.0,,,,
GLOF-Iceland-109,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-110,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-111,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-112,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-113,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-114,Iceland,Iceland,K tluaskjan,ice volc,unknown,63.63,-19.15,1918-10-12,1918.0,,200000.0,,
GLOF-Iceland-115,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-116,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-117,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-118,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-119,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,1922-09-22,1922.0,,50000.0,,
GLOF-Iceland-120,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-121,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-122,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-123,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-124,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-125,Iceland,Iceland,Langavatn,unknown,unknown,64.490062,-20.526323,,,,,,
GLOF-Iceland-126,Iceland,Iceland,Esjufjoll,unknown,unknown,64.27,-16.65,,,,,,
GLOF-Iceland-127,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-128,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-129,Iceland,Iceland,Hagavatn,ice,subglacial or flotation,64.479227,-20.287224,1929-08-16,1929.0,,,,
GLOF-Iceland-130,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-131,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-132,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-133,Iceland,Iceland,Lake at Brei armerkurfjall,ice,subglacial,64.055585,-16.463584,1932-05-29,1932.0,,,,
GLOF-Iceland-134,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,,,,,,
GLOF-Iceland-135,Iceland,Iceland,B r arbunga,volc,unknown,64.63333,-17.53333,,,,,,
GLOF-Iceland-136,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-137,Iceland,Iceland,unknow,unknown,unknown,63.541707,-19.325689,1933-09-10,1933.0,,,,
GLOF-Iceland-138,Iceland,Iceland,unknow,unknown,unknown,63.541707,-19.325689,1933-12-10,1933.0,,,,
GLOF-Iceland-139,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-140,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,,,,,,
GLOF-Iceland-141,Iceland,Iceland,B r arbunga,volc,unknown,64.63333,-17.53333,,,,,,
GLOF-Iceland-142,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,,,,,,
GLOF-Iceland-143,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,1934-03-23,1934.0,4900000000.0,27500.0,436927449.83185315,
GLOF-Iceland-144,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-145,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,1935-09-05,1935.0,,4500.0,,
GLOF-Iceland-146,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-147,Iceland,Iceland,Lake at Brei armerkurfjall,ice,unknown,64.055585,-16.463584,1936-02-18,1936.0,,,,
GLOF-Iceland-148,Iceland,Iceland,Lake at Brei armerkurfjall,ice,unknown,64.055585,-16.463584,1936-07-09,1936.0,,,,
GLOF-Iceland-149,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-150,Iceland,Iceland,Lake at Brei armerkurfjall,ice,subglacial,64.055585,-16.463584,1937-06-13,1937.0,,,,
GLOF-Iceland-151,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,1938-05-23,1938.0,5400000000.0,27500.0,471108250.04654586,
GLOF-Iceland-152,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,1938-07-05,1938.0,,100.0,,
GLOF-Iceland-153,Iceland,Iceland,Lake at Brei armerkurfjall,ice,subglacial,64.055585,-16.463584,,,,,,
GLOF-Iceland-154,Iceland,Iceland,unknow,unknown,unknown,64.235704,-18.015001,,,,,,
GLOF-Iceland-155,Iceland,Iceland,L n J kuls r gili,ice,subglacial,63.540267,-19.326755,,,,,,
GLOF-Iceland-156,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-157,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,1939-07-23,1939.0,,4500.0,,
GLOF-Iceland-158,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,1939-07-05,1939.0,1900000000.0,3000.0,209633976.180733,
GLOF-Iceland-159,Iceland,Iceland,Lake at Brei armerkurfjall,ice,subglacial,64.055585,-16.463584,1939-06-26,1939.0,,,,
GLOF-Iceland-160,Iceland,Iceland,Hagavatn,ice,subglacial or flotation,64.479227,-20.287224,1939-08-13,1939.0,,,,
GLOF-Iceland-161,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-162,Iceland,Iceland,Lake at Brei armerkurfjall,ice,subglacial,64.055585,-16.463584,1940-04-27,1940.0,,,,
GLOF-Iceland-163,Iceland,Iceland,Lake at Brei armerkurfjall,ice,subglacial,64.055585,-16.463584,1940-06-26,1940.0,,,,
GLOF-Iceland-164,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-165,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,1941-05-01,1941.0,2300000000.0,,243098782.7494942,
GLOF-Iceland-166,Iceland,Iceland,Lake at Brei armerkurfjall,ice,subglacial,64.055585,-16.463584,1941-07-06,1941.0,,,,
GLOF-Iceland-167,Iceland,Iceland,unknow,unknown,unknown,64.14451,-16.385911,,,,,,
GLOF-Iceland-168,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-169,Iceland,Iceland,Lake at Brei armerkurfjall,ice,subglacial,64.055585,-16.463584,1942-05-14,1942.0,,,,
GLOF-Iceland-170,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-171,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,,,,,,
GLOF-Iceland-172,Iceland,Iceland,Lake at Brei armerkurfjall,ice,subglacial,64.055585,-16.463584,1943-01-15,1943.0,,,,
GLOF-Iceland-173,Iceland,Iceland,Lake at Brei armerkurfjall,ice,subglacial,64.055585,-16.463584,1943-10-06,1943.0,,,,
GLOF-Iceland-174,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-175,Iceland,Iceland,Lake at Brei armerkurfjall,ice,subglacial,64.055585,-16.463584,1944-06-24,1944.0,,,,
GLOF-Iceland-176,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-177,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,1945-09-16,1945.0,3700000000.0,9000.0,351430994.7362558,
GLOF-Iceland-178,Iceland,Iceland,unknow,unknown,unknown,63.541707,-19.325689,,,,,,
GLOF-Iceland-179,Iceland,Iceland,unknow,unknown,unknown,63.545302,-19.212685,1945-09-12,1945.0,,,,
GLOF-Iceland-180,Iceland,Iceland,unknow,unknown,unknown,64.14451,-16.385911,,,,,,
GLOF-Iceland-181,Iceland,Iceland,Vatnsdalsl n,ice,unknown,64.33715,-15.806308,,,,,,
GLOF-Iceland-182,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,,,,,,
GLOF-Iceland-183,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-184,Iceland,Iceland,Hekla,volc,unknown,63.98333,-19.68333,,,,,,
GLOF-Iceland-185,Iceland,Iceland,unknow,unknown,unknown,64.14451,-16.385911,,,,,,
GLOF-Iceland-186,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-187,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,1948-02-11,1948.0,3000000000.0,5000.0,298699879.0836863,
GLOF-Iceland-188,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,,,,,,
GLOF-Iceland-189,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-190,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-191,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-192,Iceland,Iceland,Gj n psvatn,ice,subglacial,64.45494,-15.45695,1951-06-15,1951.0,,222.0,,
GLOF-Iceland-193,Iceland,Iceland,Gj n psvatn,ice,subglacial,64.45494,-15.45695,1951-10-11,1951.0,,220.0,,
GLOF-Iceland-194,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,1951-10-15,1951.0,,2000.0,,
GLOF-Iceland-195,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-196,Iceland,Iceland,Gj n psvatn,ice,subglacial,64.45494,-15.45695,,,,37.0,,
GLOF-Iceland-197,Iceland,Iceland,Gj n psvatn,ice,subglacial,64.45494,-15.45695,,,,44.0,,
GLOF-Iceland-198,Iceland,Iceland,Gj n psvatn,ice,subglacial,64.45494,-15.45695,,,,42.0,,
GLOF-Iceland-199,Iceland,Iceland,Gj n psvatn,ice,subglacial,64.45494,-15.45695,,,,85.0,,
GLOF-Iceland-200,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-201,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,1954-07-08,1954.0,3800000000.0,10000.0,358771765.3475841,
GLOF-Iceland-202,Iceland,Iceland,K tlukvos,ice volc,subglacial,63.63,-19.15,,,,3000.0,,
GLOF-Iceland-203,Iceland,Iceland,K tluaskjan,ice volc,subglacial,63.63,-19.15,1955-06-25,1955.0,,,,
GLOF-Iceland-204,Iceland,Iceland,Eastern Skaft r cauldron,ice volc,subglacial,64.486,-17.51142,,,,755.0,,
GLOF-Iceland-205,Iceland,Iceland,Eastern Skaft r cauldron,ice volc,subglacial,64.486,-17.51142,,,,650.0,,
GLOF-Iceland-206,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,1960-01-16,1960.0,3400000000.0,5500.0,329134016.4401342,
GLOF-Iceland-207,Iceland,Iceland,Eastern Skaft r cauldron,ice volc,subglacial,64.486,-17.51142,,,,,,
GLOF-Iceland-208,Iceland,Iceland,unknow,unknown,unknown,64.14451,-16.385911,,,,,,
GLOF-Iceland-209,Iceland,Iceland,Eastern Skaft r cauldron,ice volc,subglacial,64.486,-17.51142,,,,885.0,,
GLOF-Iceland-211,Iceland,Iceland,unknow,unknown,unknown,64.14451,-16.385911,,,,,,
GLOF-Iceland-214,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,1965-08-31,1965.0,3100000000.0,6000.0,306389689.7680141,
GLOF-Iceland-215,Iceland,Iceland,unknow,unknown,unknown,64.14451,-16.385911,,,,,,
GLOF-Iceland-216,Iceland,Iceland,Eastern Skaft r cauldron,ice volc,subglacial,64.486,-17.51142,,,,1040.0,,
GLOF-Iceland-217,Iceland,Iceland,Steinsholtsl n,moraine/bedrock,overtopping,63.669065,-19.566996,1967-01-15,1967.0,,2100.0,,
GLOF-Iceland-219,Iceland,Iceland,unknow,unknown,unknown,64.14451,-16.385911,,,,,,
GLOF-Iceland-220,Iceland,Iceland,Western Skaft r cauldron,ice volc,subglacial,64.49656,-17.61414,,,,,,
GLOF-Iceland-221,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,1969-08-12,1969.0,,,,
GLOF-Iceland-222,Iceland,Iceland,Eastern Skaft r cauldron,ice volc,subglacial,64.486,-17.51142,1970-01-25,1970.0,,1226.0,,
GLOF-Iceland-223,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,1970-10-08,1970.0,,,,
GLOF-Iceland-224,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,1970-10-18,1970.0,,500.0,,
GLOF-Iceland-225,Iceland,Iceland,Western Skaft r cauldron,ice volc,subglacial,64.49656,-17.61414,,,,532.0,,
GLOF-Iceland-226,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,,,,1700.0,,
GLOF-Iceland-227,Iceland,Iceland,unknow,unknown,unknown,64.14451,-16.385911,,,,,,
GLOF-Iceland-228,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,1971-08-11,1971.0,,,,
GLOF-Iceland-229,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,1971-12-07,1971.0,,,,
GLOF-Iceland-230,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,1972-03-13,1972.0,2600000000.0,5000.0,267336572.0085644,
GLOF-Iceland-231,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,,,,1300.0,,
GLOF-Iceland-232,Iceland,Iceland,Eastern Skaft r cauldron,ice volc,subglacial,64.486,-17.51142,,,,922.0,,
GLOF-Iceland-233,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,1972-07-11,1972.0,,,,
GLOF-Iceland-234,Iceland,Iceland,Hamarsl n,ice,subglacial,64.492954,-17.859686,1972-08-01,1972.0,,270.0,,
GLOF-Iceland-235,Iceland,Iceland,H ldul n,ice,subglacial,64.66871,-15.64954,1972-12-25,1972.0,,327.0,,
GLOF-Iceland-236,Iceland,Iceland,Gj n psvatn,ice,subglacial,64.45494,-15.45695,,,,,,
GLOF-Iceland-237,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,1973-05-03,1973.0,,,,
GLOF-Iceland-238,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,1973-07-11,1973.0,,,,
GLOF-Iceland-239,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,1973-08-06,1973.0,,2000.0,,
GLOF-Iceland-240,Iceland,Iceland,Western Skvompa or southwestern Gvendarfell,unknown,unknown,63.534704,-19.094747,1973-10-09,1973.0,,,,
GLOF-Iceland-241,Iceland,Iceland,Western Skaft r cauldron,ice volc,subglacial,64.49656,-17.61414,,,,191.0,,
GLOF-Iceland-242,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,1974-05-17,1974.0,,,,
GLOF-Iceland-244,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,1974-06-24,1974.0,,,,
GLOF-Iceland-245,Iceland,Iceland,H ldul n,ice,subglacial,64.66871,-15.64954,1974-06-30,1974.0,,198.0,,
GLOF-Iceland-246,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,,,,650.0,,
GLOF-Iceland-247,Iceland,Iceland,Eastern Skaft r cauldron,ice volc,subglacial,64.486,-17.51142,1974-12-29,1974.0,,1224.0,,
GLOF-Iceland-248,Iceland,Iceland,Hamarsl n,ice,subglacial,64.492954,-17.859686,,,,,,
GLOF-Iceland-249,Iceland,Iceland,H ldul n,ice,subglacial,64.66871,-15.64954,1975-07-13,1975.0,,428.0,,
GLOF-Iceland-250,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,1975-07-21,1975.0,,,,
GLOF-Iceland-251,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,1975-08-06,1975.0,,,,
GLOF-Iceland-252,Iceland,Iceland,Western Skaft r cauldron,ice volc,subglacial,64.49656,-17.61414,,,,210.0,,
GLOF-Iceland-253,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,1975-10-22,1975.0,,1000.0,,
GLOF-Iceland-254,Iceland,Iceland,Gj n psvatn,ice,subglacial,64.45494,-15.45695,,,,,,
GLOF-Iceland-255,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,1976-05-24,1976.0,,,,
GLOF-Iceland-256,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,1976-06-04,1976.0,,,,
GLOF-Iceland-257,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,1976-06-24,1976.0,,,,
GLOF-Iceland-258,Iceland,Iceland,H ldul n,ice,subglacial,64.66871,-15.64954,1976-06-25,1976.0,,285.0,,
GLOF-Iceland-259,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,1976-08-01,1976.0,,3000.0,,
GLOF-Iceland-260,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,1976-09-07,1976.0,2300000000.0,3750.0,243098782.7494942,
GLOF-Iceland-261,Iceland,Iceland,Hn tul n,ice,subglacial,64.77991,-16.221377,1976-09-27,1976.0,,340.0,,
GLOF-Iceland-262,Iceland,Iceland,Eastern Skaft r cauldron,ice volc,subglacial,64.486,-17.51142,1977-02-06,1977.0,,1108.0,,
GLOF-Iceland-263,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,1977-07-27,1977.0,,624.0,,
GLOF-Iceland-264,Iceland,Iceland,Western Skaft r cauldron,ice volc,subglacial,64.49656,-17.61414,,,,390.0,,
GLOF-Iceland-265,Iceland,Iceland,H ldul n,ice,subglacial,64.66871,-15.64954,1977-08-16,1977.0,,297.0,,
GLOF-Iceland-266,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,1977-08-24,1977.0,,,,
GLOF-Iceland-267,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,1977-09-15,1977.0,,,,
GLOF-Iceland-268,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,,,,,,
GLOF-Iceland-269,Iceland,Iceland,Gengissig,ice volc,subglacial,64.667917,-16.685572,,,,,,
GLOF-Iceland-270,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,1977-11-15,1977.0,,,,
GLOF-Iceland-271,Iceland,Iceland,H ldul n,ice,subglacial,64.66871,-15.64954,1978-06-21,1978.0,,157.0,,
GLOF-Iceland-272,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,1978-07-18,1978.0,,,,
GLOF-Iceland-273,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,1978-07-20,1978.0,,3000.0,,
GLOF-Iceland-274,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,1979-07-31,1979.0,,,,
GLOF-Iceland-275,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,1979-09-02,1979.0,,,,
GLOF-Iceland-276,Iceland,Iceland,Hn tul n,ice,subglacial,64.77991,-16.221377,1979-09-03,1979.0,,800.0,,
GLOF-Iceland-277,Iceland,Iceland,Eastern Skaft r cauldron,ice volc,subglacial,64.486,-17.51142,1979-09-17,1979.0,,1140.0,,
GLOF-Iceland-278,Iceland,Iceland,Western Skaft r cauldron,ice volc,subglacial,64.49656,-17.61414,,,,351.0,,
GLOF-Iceland-279,Iceland,Iceland,Vatnsdalsl n,ice,subglacial,64.33715,-15.806308,1980-07-21,1980.0,,,,
GLOF-Iceland-280,Iceland,Iceland,H ldul n,ice,subglacial,64.66871,-15.64954,1980-07-25,1980.0,,176.0,,
GLOF-Iceland-281,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,1980-08-05,1980.0,,250.0,,
GLOF-Iceland-282,Iceland,Iceland,Hn tul n,ice,subglacial,64.77991,-16.221377,1980-09-11,1980.0,,240.0,,
GLOF-Iceland-283,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,1981-07-11,1981.0,,750.0,,
GLOF-Iceland-284,Iceland,Iceland,Western Skaft r cauldron,ice volc,subglacial,64.49656,-17.61414,,,,250.0,,
GLOF-Iceland-285,Iceland,Iceland,Eastern Skaft r cauldron,ice volc,subglacial,64.486,-17.51142,1982-01-05,1982.0,,1077.0,,
GLOF-Iceland-286,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,1982-01-28,1982.0,1900000000.0,2000.0,209633976.180733,
GLOF-Iceland-287,Iceland,Iceland,Hn tul n,ice,subglacial,64.77991,-16.221377,1982-08-27,1982.0,,500.0,,
GLOF-Iceland-288,Iceland,Iceland,H ldul n,ice,subglacial,64.66871,-15.64954,1983-07-12,1983.0,,300.0,,
GLOF-Iceland-289,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,1983-08-16,1983.0,,2200.0,,
GLOF-Iceland-290,Iceland,Iceland,Western Skaft r cauldron,ice volc,subglacial,64.49656,-17.61414,,,,138.0,,
GLOF-Iceland-291,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,1983-12-06,1983.0,1200000000.0,600.0,146809588.01301342,
GLOF-Iceland-292,Iceland,Iceland,J kulgil,ice,subglacial,63.536495,-19.360725,,,,,,
GLOF-Iceland-293,Iceland,Iceland,Vatsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-294,Iceland,Iceland,Lake in front part of Ve ur rdalur,ice,subglacial,64.138214,-16.212945,,,,,,
GLOF-Iceland-295,Iceland,Iceland,unknow,volc,unknown,64.63333,-17.53333,,,,,,
GLOF-Iceland-296,Iceland,Iceland,H ldul n,ice,subglacial,64.66871,-15.64954,1984-06-13,1984.0,,238.0,,
GLOF-Iceland-297,Iceland,Iceland,unkown,ice volc,subglacial,63.771883,-18.933489,1984-07-01,1984.0,,,,
GLOF-Iceland-298,Iceland,Iceland,Hn tul n,ice,subglacial,64.77991,-16.221377,1984-07-07,1984.0,,600.0,,
GLOF-Iceland-299,Iceland,Iceland,Eastern Skaft r cauldron,ice volc,subglacial,64.486,-17.51142,1984-08-18,1984.0,,1426.0,,
GLOF-Iceland-300,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,1984-08-15,1984.0,,2000.0,,
GLOF-Iceland-301,Iceland,Iceland,J kulgil,ice,subglacial,63.536495,-19.360725,,,,,,
GLOF-Iceland-302,Iceland,Iceland,Vatsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-303,Iceland,Iceland,Lake in front part of Ve ur rdalur,ice,subglacial,64.138214,-16.212945,,,,,,
GLOF-Iceland-304,Iceland,Iceland,unknow,volc,unknown,64.63333,-17.53333,,,,,,
GLOF-Iceland-305,Iceland,Iceland,Gengissig,ice volc,subglacial,64.667917,-16.685572,1985-01-30,1985.0,,175.0,,
GLOF-Iceland-306,Iceland,Iceland,H ldul n,ice,subglacial,64.66871,-15.64954,1985-07-01,1985.0,,180.0,,
GLOF-Iceland-307,Iceland,Iceland,Lagoon above Hjartafell,ice,subglacail,64.657403,-18.74465,,,,,,
GLOF-Iceland-308,Iceland,Iceland,Inner Ve ur rdalsl n,ice,subglacail,64.170096,-16.218831,,,,,,
